concept_code,concept_name,term,term_type,synonym_type,source,source_code,sub_source,relation_types_to_colorectal_tree,relation_groups_to_colorectal_tree,is_preferred_candidate
C5698,Rectal Neuroendocrine Neoplasm,Rectal Neuroendocrine Neoplasm,,Preferred_Name,,,,is_parent_of,hierarchy,Y
C54188,Rectosigmoid Region,RECTOSIGMOID JUNCTION,PT,FULL_SYN,CDISC,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C54188,Rectosigmoid Region,Rectosigmoid Junction,PT,FULL_SYN,GDC,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C54188,Rectosigmoid Region,Rectosigmoid junction,SY,FULL_SYN,GDC,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,N
C54188,Rectosigmoid Region,Rectosigmoid Junction,SY,FULL_SYN,NCI,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,N
C54188,Rectosigmoid Region,rectosigmoid junction,PT,FULL_SYN,UBERON,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C54188,Rectosigmoid Region,Rectosigmoid Region,NAME,Concept_Name,NCIt,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C54188,Rectosigmoid Region,Rectosigmoid Region,SY,FULL_SYN,caDSR,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,N
C54188,Rectosigmoid Region,Rectosigmoid Region,PT,FULL_SYN,NCI,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C54188,Rectosigmoid Region,Rectosigmoid Region,,Preferred_Name,,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12390,Rectum,Hemorrhoidal,AD,FULL_SYN,NCI,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,N
C12390,Rectum,"LARGE INTESTINE, RECTUM",PT,FULL_SYN,CDISC,SEND-SPEC,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12390,Rectum,Rectum,NAME,Concept_Name,NCIt,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12390,Rectum,Rectum,SY,FULL_SYN,caDSR,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,N
C12390,Rectum,RECTUM,PT,FULL_SYN,CDISC,SDTM-LOC,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12390,Rectum,Rectum,PT,FULL_SYN,GDC,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12390,Rectum,rectum,PT,FULL_SYN,NCI-GLOSS,CDR0000046555,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12390,Rectum,Rectum,PT,FULL_SYN,NCI,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12390,Rectum,Rectum,,Display_Name,,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12390,Rectum,Rectum,,Preferred_Name,,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12390,Rectum,Rectum,PT,FULL_SYN,PCDC,,OS,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12390,Rectum,rectum,PT,FULL_SYN,UBERON,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12390,Rectum,Rectum structure (body structure),PT,FULL_SYN,mCode,34402009,SNOMED CT,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,Y
C12390,Rectum,"Rectum, NOS",SY,FULL_SYN,GDC,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,N
C12390,Rectum,terminal portion of intestine,SY,FULL_SYN,UBERON,,,Disease_Has_Associated_Anatomic_Site|Disease_Has_Primary_Anatomic_Site,role,N
C159565,Recurrent Adenocarcinoma,Recurrent Adenocarcinoma,NAME,Concept_Name,NCIt,,,is_parent_of,hierarchy,Y
C159565,Recurrent Adenocarcinoma,Recurrent Adenocarcinoma,DN,FULL_SYN,CTRP,,,is_parent_of,hierarchy,N
C159565,Recurrent Adenocarcinoma,Recurrent Adenocarcinoma,PT,FULL_SYN,NCI,,,is_parent_of,hierarchy,Y
C159565,Recurrent Adenocarcinoma,Recurrent Adenocarcinoma,,Display_Name,,,,is_parent_of,hierarchy,Y
C159565,Recurrent Adenocarcinoma,Recurrent Adenocarcinoma,,Preferred_Name,,,,is_parent_of,hierarchy,Y
C7622,Recurrent Digestive System Carcinoma,Recurrent Digestive System Carcinoma,NAME,Concept_Name,NCIt,,,is_parent_of,hierarchy,Y
C7622,Recurrent Digestive System Carcinoma,Recurrent Digestive System Carcinoma,DN,FULL_SYN,CTRP,,,is_parent_of,hierarchy,N
C7622,Recurrent Digestive System Carcinoma,Recurrent Digestive System Carcinoma,PT,FULL_SYN,NCI,,,is_parent_of,hierarchy,Y
C7622,Recurrent Digestive System Carcinoma,Recurrent Digestive System Carcinoma,,Display_Name,,,,is_parent_of,hierarchy,Y
C7622,Recurrent Digestive System Carcinoma,Recurrent Digestive System Carcinoma,,Preferred_Name,,,,is_parent_of,hierarchy,Y
C7622,Recurrent Digestive System Carcinoma,Recurrent Gastrointestinal System Cancer,SY,FULL_SYN,NCI,,,is_parent_of,hierarchy,N
C7622,Recurrent Digestive System Carcinoma,Recurrent Gastrointestinal System Carcinoma,SY,FULL_SYN,NCI,,,is_parent_of,hierarchy,N
C38155,Recurrent Disease,DISEASE RELAPSE,PT,FULL_SYN,CDISC,SDTM-NCOMPLT,,Disease_Has_Finding,role,Y
C38155,Recurrent Disease,DISEASE RELAPSE,PT,FULL_SYN,CDISC,SDTM-MHEDTTYP,,Disease_Has_Finding,role,Y
C38155,Recurrent Disease,Recurrence,SY,FULL_SYN,GDC,,,Disease_Has_Finding,role,N
C38155,Recurrent Disease,Recurrent Disease,NAME,Concept_Name,NCIt,,,Disease_Has_Finding,role,Y
C38155,Recurrent Disease,Recurrent Disease,SY,FULL_SYN,caDSR,,,Disease_Has_Finding,role,N
C38155,Recurrent Disease,RECURRENT DISEASE,PT,FULL_SYN,CDISC,SDTM-DSSOUT,,Disease_Has_Finding,role,Y
C38155,Recurrent Disease,RECURRENT DISEASE,PT,FULL_SYN,CDISC,SDTM-REASTRT,,Disease_Has_Finding,role,Y
C38155,Recurrent Disease,Recurrent Disease,SY,FULL_SYN,CDISC,,,Disease_Has_Finding,role,N
C38155,Recurrent Disease,Recurrent Disease,DN,FULL_SYN,CTRP,,,Disease_Has_Finding,role,N
C38155,Recurrent Disease,Recurrent Disease,PT,FULL_SYN,GDC,,,Disease_Has_Finding,role,Y
C38155,Recurrent Disease,Recurrent Disease,PT,FULL_SYN,NCI,,,Disease_Has_Finding,role,Y
C38155,Recurrent Disease,Recurrent Disease,PT,FULL_SYN,NICHD,,,Disease_Has_Finding,role,Y
C38155,Recurrent Disease,Recurrent Disease,,Display_Name,,,,Disease_Has_Finding,role,Y
C38155,Recurrent Disease,Recurrent Disease,,Preferred_Name,,,,Disease_Has_Finding,role,Y
C38155,Recurrent Disease,Relapse,PT,FULL_SYN,ACC/AHA,,PCC,Disease_Has_Finding,role,Y
C38155,Recurrent Disease,Relapse,SY,FULL_SYN,GDC,,,Disease_Has_Finding,role,N
C38155,Recurrent Disease,relapse,PT,FULL_SYN,NCI-GLOSS,CDR0000045866,,Disease_Has_Finding,role,Y
C38155,Recurrent Disease,Relapse,SY,FULL_SYN,NCI,,,Disease_Has_Finding,role,N
C38155,Recurrent Disease,Relapse,PT,FULL_SYN,PCDC,,AML,Disease_Has_Finding,role,Y
C38155,Recurrent Disease,Relapse,PT,FULL_SYN,PCDC,,OS,Disease_Has_Finding,role,Y
C38155,Recurrent Disease,Relapse,PT,FULL_SYN,PCDC,,ALL,Disease_Has_Finding,role,Y
C38155,Recurrent Disease,Relapse,PT,FULL_SYN,PCDC,,GCT,Disease_Has_Finding,role,Y
C38155,Recurrent Disease,Relapse,PT,FULL_SYN,PCDC,,HL,Disease_Has_Finding,role,Y
C38155,Recurrent Disease,Relapse,PT,FULL_SYN,PCDC,,EWS,Disease_Has_Finding,role,Y
C38155,Recurrent Disease,"Relapse, Site Not Specified",SY,FULL_SYN,NCI,,,Disease_Has_Finding,role,N
C38155,Recurrent Disease,RELAPSED DISEASE,PT,FULL_SYN,CDISC,SDTM-RSSTRESC,,Disease_Has_Finding,role,Y
C38155,Recurrent Disease,Relapsed Disease,SY,FULL_SYN,NCI,,,Disease_Has_Finding,role,N
C38155,Recurrent Disease,Relapsed Disease,SY,FULL_SYN,NICHD,,,Disease_Has_Finding,role,N
C153577,Recurrent Paget Disease of the Anal Canal,Recurrent Paget Disease of the Anal Canal,NAME,Concept_Name,NCIt,,,Disease_May_Have_Associated_Disease,role,Y
C153577,Recurrent Paget Disease of the Anal Canal,Recurrent Paget Disease of the Anal Canal,PT,FULL_SYN,NCI,,,Disease_May_Have_Associated_Disease,role,Y
C153577,Recurrent Paget Disease of the Anal Canal,Recurrent Paget Disease of the Anal Canal,,Preferred_Name,,,,Disease_May_Have_Associated_Disease,role,Y
C153577,Recurrent Paget Disease of the Anal Canal,Recurrent Paget's Disease of the Anal Canal,SY,FULL_SYN,NCI,,,Disease_May_Have_Associated_Disease,role,N
C214784,Recurrent Unresectable Carcinoma,Recurrent Unresectable Carcinoma,NAME,Concept_Name,NCIt,,,is_parent_of,hierarchy,Y
C214784,Recurrent Unresectable Carcinoma,Recurrent Unresectable Carcinoma,PT,FULL_SYN,NCI,,,is_parent_of,hierarchy,Y
C214784,Recurrent Unresectable Carcinoma,Recurrent Unresectable Carcinoma,,Preferred_Name,,,,is_parent_of,hierarchy,Y
C159563,Refractory Adenocarcinoma,Refractory Adenocarcinoma,NAME,Concept_Name,NCIt,,,is_parent_of,hierarchy,Y
C159563,Refractory Adenocarcinoma,Refractory Adenocarcinoma,DN,FULL_SYN,CTRP,,,is_parent_of,hierarchy,N
C159563,Refractory Adenocarcinoma,Refractory Adenocarcinoma,PT,FULL_SYN,NCI,,,is_parent_of,hierarchy,Y
C159563,Refractory Adenocarcinoma,Refractory Adenocarcinoma,,Display_Name,,,,is_parent_of,hierarchy,Y
C159563,Refractory Adenocarcinoma,Refractory Adenocarcinoma,,Preferred_Name,,,,is_parent_of,hierarchy,Y
C151906,Refractory Digestive System Carcinoma,Refractory Digestive System Carcinoma,NAME,Concept_Name,NCIt,,,is_parent_of,hierarchy,Y
C151906,Refractory Digestive System Carcinoma,Refractory Digestive System Carcinoma,DN,FULL_SYN,CTRP,,,is_parent_of,hierarchy,N
C151906,Refractory Digestive System Carcinoma,Refractory Digestive System Carcinoma,PT,FULL_SYN,NCI,,,is_parent_of,hierarchy,Y
C151906,Refractory Digestive System Carcinoma,Refractory Digestive System Carcinoma,,Display_Name,,,,is_parent_of,hierarchy,Y
C151906,Refractory Digestive System Carcinoma,Refractory Digestive System Carcinoma,,Preferred_Name,,,,is_parent_of,hierarchy,Y
C151906,Refractory Digestive System Carcinoma,Refractory Gastrointestinal System Carcinoma,SY,FULL_SYN,NCI,,,is_parent_of,hierarchy,N
C39752,Refractory Disease,Refractory Disease,NAME,Concept_Name,NCIt,,,Disease_Has_Finding,role,Y
C39752,Refractory Disease,Refractory Disease,PT,FULL_SYN,GDC,,,Disease_Has_Finding,role,Y
C39752,Refractory Disease,Refractory Disease,PT,FULL_SYN,NCI,,,Disease_Has_Finding,role,Y
C39752,Refractory Disease,Refractory Disease,PT,FULL_SYN,NICHD,,,Disease_Has_Finding,role,Y
