source_code,source_name,relation_code,relation_type,target_code,target_name,relation_group,direction
C167238,Advanced Colon Carcinoma,R108,Disease_Has_Finding,C54172,Carcinomatous Component Present,role,out
C167238,Advanced Colon Carcinoma,R108,Disease_Has_Finding,C53596,Epithelial Component Present,role,out
C167238,Advanced Colon Carcinoma,R108,Disease_Has_Finding,C36150,Extensive Stage Lesion,role,out
C167238,Advanced Colon Carcinoma,R108,Disease_Has_Finding,C36115,Malignant Cellular Infiltrate,role,out
C167238,Advanced Colon Carcinoma,R108,Disease_Has_Finding,C40557,Metastatic Disease,role,out
C167238,Advanced Colon Carcinoma,R108,Disease_Has_Finding,C41444,Secondary Lesion,role,out
C167238,Advanced Colon Carcinoma,R104,Disease_Has_Normal_Cell_Origin,C12578,Epithelial Cell,role,out
C167238,Advanced Colon Carcinoma,R103,Disease_Has_Normal_Tissue_Origin,C45714,Epithelial Tissue,role,out
C167238,Advanced Colon Carcinoma,R103,Disease_Has_Normal_Tissue_Origin,C32926,Large Intestinal Mucosa,role,out
C167238,Advanced Colon Carcinoma,R101,Disease_Has_Primary_Anatomic_Site,C12382,Colon,role,out
C167238,Advanced Colon Carcinoma,R101,Disease_Has_Primary_Anatomic_Site,C54189,Colorectal Region,role,out
C167238,Advanced Colon Carcinoma,R101,Disease_Has_Primary_Anatomic_Site,C12378,Digestive System,role,out
C167238,Advanced Colon Carcinoma,R176,Disease_Mapped_To_Gene,C17567,APC Gene,role,out
C167238,Advanced Colon Carcinoma,R176,Disease_Mapped_To_Gene,C18363,BRAF Gene,role,out
C167238,Advanced Colon Carcinoma,R176,Disease_Mapped_To_Gene,C25785,KRAS Gene,role,out
C167238,Advanced Colon Carcinoma,R176,Disease_Mapped_To_Gene,C17359,TP53 Gene,role,out
C167238,Advanced Colon Carcinoma,R89,Disease_May_Have_Molecular_Abnormality,C40430,BRAF Gene Mutation,role,out
C167238,Advanced Colon Carcinoma,R89,Disease_May_Have_Molecular_Abnormality,C36683,Inactivating APC Gene Mutation,role,out
C167238,Advanced Colon Carcinoma,R89,Disease_May_Have_Molecular_Abnormality,C36665,KRAS Gene Amplification,role,out
C167238,Advanced Colon Carcinoma,R89,Disease_May_Have_Molecular_Abnormality,C43597,MYC Gene Mutation,role,out
C167238,Advanced Colon Carcinoma,R89,Disease_May_Have_Molecular_Abnormality,C36329,TP53 Gene Inactivation,role,out
C167238,Advanced Colon Carcinoma,is_parent_of,is_parent_of,C162152,Advanced Colon Adenocarcinoma,hierarchy,parent_to_child
C167238,Advanced Colon Carcinoma,is_parent_of,is_parent_of,C162152,Advanced Colon Adenocarcinoma,hierarchy,parent_to_child
C166257,Advanced Colorectal Adenocarcinoma,A8,Concept_In_Subset,C118168,CTRP Disease Terminology,association,out
C166257,Advanced Colorectal Adenocarcinoma,A8,Concept_In_Subset,C116977,CTRP Terminology,association,out
C166257,Advanced Colorectal Adenocarcinoma,R139,Disease_Excludes_Abnormal_Cell,C36771,Malignant Squamous Cell,role,out
C166257,Advanced Colorectal Adenocarcinoma,R139,Disease_Excludes_Abnormal_Cell,C37153,Malignant Stromal Cell,role,out
C166257,Advanced Colorectal Adenocarcinoma,R139,Disease_Excludes_Abnormal_Cell,C36937,Neoplastic Smooth Muscle Cell,role,out
C166257,Advanced Colorectal Adenocarcinoma,R139,Disease_Excludes_Abnormal_Cell,C36760,Neoplastic Squamous Cell,role,out
C166257,Advanced Colorectal Adenocarcinoma,R142,Disease_Excludes_Finding,C36122,Benign Cellular Infiltrate,role,out
C166257,Advanced Colorectal Adenocarcinoma,R142,Disease_Excludes_Finding,C155862,Intermediate Grade Neuroendocrine Lesion,role,out
C166257,Advanced Colorectal Adenocarcinoma,R142,Disease_Excludes_Finding,C36162,Localized Disease,role,out
C166257,Advanced Colorectal Adenocarcinoma,R142,Disease_Excludes_Finding,C155864,Low Grade Neuroendocrine Lesion,role,out
C166257,Advanced Colorectal Adenocarcinoma,R142,Disease_Excludes_Finding,C62273,Mixed Neoplastic Glandular and Squamous Cell Population,role,out
C166257,Advanced Colorectal Adenocarcinoma,R142,Disease_Excludes_Finding,C155861,Well Differentiated Neuroendocrine Lesion,role,out
C166257,Advanced Colorectal Adenocarcinoma,R105,Disease_Has_Abnormal_Cell,C36773,Adenocarcinoma Cell,role,out
C166257,Advanced Colorectal Adenocarcinoma,R105,Disease_Has_Abnormal_Cell,C12917,Malignant Cell,role,out
C166257,Advanced Colorectal Adenocarcinoma,R105,Disease_Has_Abnormal_Cell,C36779,Malignant Epithelial Cell,role,out
C166257,Advanced Colorectal Adenocarcinoma,R105,Disease_Has_Abnormal_Cell,C12922,Neoplastic Cell,role,out
C166257,Advanced Colorectal Adenocarcinoma,R105,Disease_Has_Abnormal_Cell,C36753,Neoplastic Epithelial Cell,role,out
C166257,Advanced Colorectal Adenocarcinoma,R105,Disease_Has_Abnormal_Cell,C36763,Neoplastic Glandular Cell,role,out
C166257,Advanced Colorectal Adenocarcinoma,R100,Disease_Has_Associated_Anatomic_Site,C54189,Colorectal Region,role,out
C166257,Advanced Colorectal Adenocarcinoma,R100,Disease_Has_Associated_Anatomic_Site,C12378,Digestive System,role,out
C166257,Advanced Colorectal Adenocarcinoma,R100,Disease_Has_Associated_Anatomic_Site,C12736,Intestine,role,out
C166257,Advanced Colorectal Adenocarcinoma,R100,Disease_Has_Associated_Anatomic_Site,C12379,Large Intestine,role,out
C166257,Advanced Colorectal Adenocarcinoma,R108,Disease_Has_Finding,C54172,Carcinomatous Component Present,role,out
C166257,Advanced Colorectal Adenocarcinoma,R108,Disease_Has_Finding,C53596,Epithelial Component Present,role,out
C166257,Advanced Colorectal Adenocarcinoma,R108,Disease_Has_Finding,C36150,Extensive Stage Lesion,role,out
C166257,Advanced Colorectal Adenocarcinoma,R108,Disease_Has_Finding,C36115,Malignant Cellular Infiltrate,role,out
C166257,Advanced Colorectal Adenocarcinoma,R108,Disease_Has_Finding,C40557,Metastatic Disease,role,out
C166257,Advanced Colorectal Adenocarcinoma,R108,Disease_Has_Finding,C41444,Secondary Lesion,role,out
C166257,Advanced Colorectal Adenocarcinoma,R104,Disease_Has_Normal_Cell_Origin,C12578,Epithelial Cell,role,out
C166257,Advanced Colorectal Adenocarcinoma,R104,Disease_Has_Normal_Cell_Origin,C33923,Glandular Cell,role,out
C166257,Advanced Colorectal Adenocarcinoma,R103,Disease_Has_Normal_Tissue_Origin,C45714,Epithelial Tissue,role,out
C166257,Advanced Colorectal Adenocarcinoma,R103,Disease_Has_Normal_Tissue_Origin,C43370,Glandular Epithelium,role,out
C166257,Advanced Colorectal Adenocarcinoma,R103,Disease_Has_Normal_Tissue_Origin,C32926,Large Intestinal Mucosa,role,out
C166257,Advanced Colorectal Adenocarcinoma,R101,Disease_Has_Primary_Anatomic_Site,C54189,Colorectal Region,role,out
C166257,Advanced Colorectal Adenocarcinoma,R101,Disease_Has_Primary_Anatomic_Site,C12378,Digestive System,role,out
C166257,Advanced Colorectal Adenocarcinoma,R176,Disease_Mapped_To_Gene,C17567,APC Gene,role,out
C166257,Advanced Colorectal Adenocarcinoma,R176,Disease_Mapped_To_Gene,C18363,BRAF Gene,role,out
C166257,Advanced Colorectal Adenocarcinoma,R176,Disease_Mapped_To_Gene,C25785,KRAS Gene,role,out
C166257,Advanced Colorectal Adenocarcinoma,R176,Disease_Mapped_To_Gene,C17359,TP53 Gene,role,out
C166257,Advanced Colorectal Adenocarcinoma,R115,Disease_May_Have_Finding,C78438,Lower Gastrointestinal Hemorrhage,role,out
C166257,Advanced Colorectal Adenocarcinoma,R89,Disease_May_Have_Molecular_Abnormality,C40430,BRAF Gene Mutation,role,out
C166257,Advanced Colorectal Adenocarcinoma,R89,Disease_May_Have_Molecular_Abnormality,C36683,Inactivating APC Gene Mutation,role,out
C166257,Advanced Colorectal Adenocarcinoma,R89,Disease_May_Have_Molecular_Abnormality,C36665,KRAS Gene Amplification,role,out
C166257,Advanced Colorectal Adenocarcinoma,R89,Disease_May_Have_Molecular_Abnormality,C43597,MYC Gene Mutation,role,out
C166257,Advanced Colorectal Adenocarcinoma,R89,Disease_May_Have_Molecular_Abnormality,C36329,TP53 Gene Inactivation,role,out
C166257,Advanced Colorectal Adenocarcinoma,is_parent_of,is_parent_of,C162152,Advanced Colon Adenocarcinoma,hierarchy,parent_to_child
C166257,Advanced Colorectal Adenocarcinoma,is_parent_of,is_parent_of,C162152,Advanced Colon Adenocarcinoma,hierarchy,parent_to_child
C166257,Advanced Colorectal Adenocarcinoma,is_parent_of,is_parent_of,C175363,Advanced Rectal Adenocarcinoma,hierarchy,parent_to_child
C166257,Advanced Colorectal Adenocarcinoma,is_parent_of,is_parent_of,C175363,Advanced Rectal Adenocarcinoma,hierarchy,parent_to_child
C162475,Advanced Colorectal Carcinoma,A8,Concept_In_Subset,C118168,CTRP Disease Terminology,association,out
C162475,Advanced Colorectal Carcinoma,A8,Concept_In_Subset,C116977,CTRP Terminology,association,out
C162475,Advanced Colorectal Carcinoma,R139,Disease_Excludes_Abnormal_Cell,C37153,Malignant Stromal Cell,role,out
C162475,Advanced Colorectal Carcinoma,R139,Disease_Excludes_Abnormal_Cell,C36937,Neoplastic Smooth Muscle Cell,role,out
C162475,Advanced Colorectal Carcinoma,R142,Disease_Excludes_Finding,C36122,Benign Cellular Infiltrate,role,out
C162475,Advanced Colorectal Carcinoma,R142,Disease_Excludes_Finding,C155862,Intermediate Grade Neuroendocrine Lesion,role,out
C162475,Advanced Colorectal Carcinoma,R142,Disease_Excludes_Finding,C36162,Localized Disease,role,out
C162475,Advanced Colorectal Carcinoma,R142,Disease_Excludes_Finding,C155864,Low Grade Neuroendocrine Lesion,role,out
C162475,Advanced Colorectal Carcinoma,R142,Disease_Excludes_Finding,C155861,Well Differentiated Neuroendocrine Lesion,role,out
C162475,Advanced Colorectal Carcinoma,R105,Disease_Has_Abnormal_Cell,C12917,Malignant Cell,role,out
C162475,Advanced Colorectal Carcinoma,R105,Disease_Has_Abnormal_Cell,C36779,Malignant Epithelial Cell,role,out
C162475,Advanced Colorectal Carcinoma,R105,Disease_Has_Abnormal_Cell,C12922,Neoplastic Cell,role,out
C162475,Advanced Colorectal Carcinoma,R105,Disease_Has_Abnormal_Cell,C36753,Neoplastic Epithelial Cell,role,out
C162475,Advanced Colorectal Carcinoma,R100,Disease_Has_Associated_Anatomic_Site,C54189,Colorectal Region,role,out
C162475,Advanced Colorectal Carcinoma,R100,Disease_Has_Associated_Anatomic_Site,C12378,Digestive System,role,out
C162475,Advanced Colorectal Carcinoma,R100,Disease_Has_Associated_Anatomic_Site,C12736,Intestine,role,out
C162475,Advanced Colorectal Carcinoma,R100,Disease_Has_Associated_Anatomic_Site,C12379,Large Intestine,role,out
C162475,Advanced Colorectal Carcinoma,R108,Disease_Has_Finding,C54172,Carcinomatous Component Present,role,out
C162475,Advanced Colorectal Carcinoma,R108,Disease_Has_Finding,C53596,Epithelial Component Present,role,out
C162475,Advanced Colorectal Carcinoma,R108,Disease_Has_Finding,C36150,Extensive Stage Lesion,role,out
C162475,Advanced Colorectal Carcinoma,R108,Disease_Has_Finding,C36115,Malignant Cellular Infiltrate,role,out
C162475,Advanced Colorectal Carcinoma,R108,Disease_Has_Finding,C40557,Metastatic Disease,role,out
C162475,Advanced Colorectal Carcinoma,R108,Disease_Has_Finding,C41444,Secondary Lesion,role,out
C162475,Advanced Colorectal Carcinoma,R104,Disease_Has_Normal_Cell_Origin,C12578,Epithelial Cell,role,out
C162475,Advanced Colorectal Carcinoma,R103,Disease_Has_Normal_Tissue_Origin,C45714,Epithelial Tissue,role,out
C162475,Advanced Colorectal Carcinoma,R103,Disease_Has_Normal_Tissue_Origin,C32926,Large Intestinal Mucosa,role,out
C162475,Advanced Colorectal Carcinoma,R101,Disease_Has_Primary_Anatomic_Site,C54189,Colorectal Region,role,out
C162475,Advanced Colorectal Carcinoma,R101,Disease_Has_Primary_Anatomic_Site,C12378,Digestive System,role,out
C162475,Advanced Colorectal Carcinoma,R176,Disease_Mapped_To_Gene,C17567,APC Gene,role,out
C162475,Advanced Colorectal Carcinoma,R176,Disease_Mapped_To_Gene,C18363,BRAF Gene,role,out
C162475,Advanced Colorectal Carcinoma,R176,Disease_Mapped_To_Gene,C25785,KRAS Gene,role,out
C162475,Advanced Colorectal Carcinoma,R176,Disease_Mapped_To_Gene,C17359,TP53 Gene,role,out
C162475,Advanced Colorectal Carcinoma,R89,Disease_May_Have_Molecular_Abnormality,C40430,BRAF Gene Mutation,role,out
C162475,Advanced Colorectal Carcinoma,R89,Disease_May_Have_Molecular_Abnormality,C36683,Inactivating APC Gene Mutation,role,out
C162475,Advanced Colorectal Carcinoma,R89,Disease_May_Have_Molecular_Abnormality,C36665,KRAS Gene Amplification,role,out
C162475,Advanced Colorectal Carcinoma,R89,Disease_May_Have_Molecular_Abnormality,C43597,MYC Gene Mutation,role,out
C162475,Advanced Colorectal Carcinoma,R89,Disease_May_Have_Molecular_Abnormality,C36329,TP53 Gene Inactivation,role,out
C162475,Advanced Colorectal Carcinoma,is_parent_of,is_parent_of,C167238,Advanced Colon Carcinoma,hierarchy,parent_to_child
C162475,Advanced Colorectal Carcinoma,is_parent_of,is_parent_of,C167238,Advanced Colon Carcinoma,hierarchy,parent_to_child
C162475,Advanced Colorectal Carcinoma,is_parent_of,is_parent_of,C166257,Advanced Colorectal Adenocarcinoma,hierarchy,parent_to_child
C162475,Advanced Colorectal Carcinoma,is_parent_of,is_parent_of,C166257,Advanced Colorectal Adenocarcinoma,hierarchy,parent_to_child
C162475,Advanced Colorectal Carcinoma,is_parent_of,is_parent_of,C142868,Advanced Microsatellite Stable Colorectal Carcinoma,hierarchy,parent_to_child
C162475,Advanced Colorectal Carcinoma,is_parent_of,is_parent_of,C142868,Advanced Microsatellite Stable Colorectal Carcinoma,hierarchy,parent_to_child
C162475,Advanced Colorectal Carcinoma,is_parent_of,is_parent_of,C170777,Advanced Rectal Carcinoma,hierarchy,parent_to_child
C162475,Advanced Colorectal Carcinoma,is_parent_of,is_parent_of,C170777,Advanced Rectal Carcinoma,hierarchy,parent_to_child
C156746,Advanced Digestive System Carcinoma,is_parent_of,is_parent_of,C162475,Advanced Colorectal Carcinoma,hierarchy,parent_to_child
C142868,Advanced Microsatellite Stable Colorectal Carcinoma,R139,Disease_Excludes_Abnormal_Cell,C37153,Malignant Stromal Cell,role,out
C142868,Advanced Microsatellite Stable Colorectal Carcinoma,R139,Disease_Excludes_Abnormal_Cell,C36937,Neoplastic Smooth Muscle Cell,role,out
C142868,Advanced Microsatellite Stable Colorectal Carcinoma,R142,Disease_Excludes_Finding,C36122,Benign Cellular Infiltrate,role,out
C142868,Advanced Microsatellite Stable Colorectal Carcinoma,R142,Disease_Excludes_Finding,C155862,Intermediate Grade Neuroendocrine Lesion,role,out
C142868,Advanced Microsatellite Stable Colorectal Carcinoma,R142,Disease_Excludes_Finding,C36162,Localized Disease,role,out
C142868,Advanced Microsatellite Stable Colorectal Carcinoma,R142,Disease_Excludes_Finding,C155864,Low Grade Neuroendocrine Lesion,role,out
C142868,Advanced Microsatellite Stable Colorectal Carcinoma,R142,Disease_Excludes_Finding,C155861,Well Differentiated Neuroendocrine Lesion,role,out
C142868,Advanced Microsatellite Stable Colorectal Carcinoma,R105,Disease_Has_Abnormal_Cell,C12917,Malignant Cell,role,out
C142868,Advanced Microsatellite Stable Colorectal Carcinoma,R105,Disease_Has_Abnormal_Cell,C36779,Malignant Epithelial Cell,role,out
C142868,Advanced Microsatellite Stable Colorectal Carcinoma,R105,Disease_Has_Abnormal_Cell,C12922,Neoplastic Cell,role,out
C142868,Advanced Microsatellite Stable Colorectal Carcinoma,R105,Disease_Has_Abnormal_Cell,C36753,Neoplastic Epithelial Cell,role,out
C142868,Advanced Microsatellite Stable Colorectal Carcinoma,R100,Disease_Has_Associated_Anatomic_Site,C54189,Colorectal Region,role,out
C142868,Advanced Microsatellite Stable Colorectal Carcinoma,R100,Disease_Has_Associated_Anatomic_Site,C12378,Digestive System,role,out
C142868,Advanced Microsatellite Stable Colorectal Carcinoma,R100,Disease_Has_Associated_Anatomic_Site,C12736,Intestine,role,out
C142868,Advanced Microsatellite Stable Colorectal Carcinoma,R100,Disease_Has_Associated_Anatomic_Site,C12379,Large Intestine,role,out
C142868,Advanced Microsatellite Stable Colorectal Carcinoma,R108,Disease_Has_Finding,C54172,Carcinomatous Component Present,role,out
C142868,Advanced Microsatellite Stable Colorectal Carcinoma,R108,Disease_Has_Finding,C53596,Epithelial Component Present,role,out
C142868,Advanced Microsatellite Stable Colorectal Carcinoma,R108,Disease_Has_Finding,C36150,Extensive Stage Lesion,role,out
C142868,Advanced Microsatellite Stable Colorectal Carcinoma,R108,Disease_Has_Finding,C36115,Malignant Cellular Infiltrate,role,out
C142868,Advanced Microsatellite Stable Colorectal Carcinoma,R108,Disease_Has_Finding,C40557,Metastatic Disease,role,out
C142868,Advanced Microsatellite Stable Colorectal Carcinoma,R108,Disease_Has_Finding,C131459,Microsatellite Stable,role,out
C142868,Advanced Microsatellite Stable Colorectal Carcinoma,R108,Disease_Has_Finding,C41444,Secondary Lesion,role,out
C142868,Advanced Microsatellite Stable Colorectal Carcinoma,R104,Disease_Has_Normal_Cell_Origin,C12578,Epithelial Cell,role,out
C142868,Advanced Microsatellite Stable Colorectal Carcinoma,R103,Disease_Has_Normal_Tissue_Origin,C45714,Epithelial Tissue,role,out
C142868,Advanced Microsatellite Stable Colorectal Carcinoma,R103,Disease_Has_Normal_Tissue_Origin,C32926,Large Intestinal Mucosa,role,out
C142868,Advanced Microsatellite Stable Colorectal Carcinoma,R101,Disease_Has_Primary_Anatomic_Site,C54189,Colorectal Region,role,out
C142868,Advanced Microsatellite Stable Colorectal Carcinoma,R101,Disease_Has_Primary_Anatomic_Site,C12378,Digestive System,role,out
C142868,Advanced Microsatellite Stable Colorectal Carcinoma,R176,Disease_Mapped_To_Gene,C17567,APC Gene,role,out
C142868,Advanced Microsatellite Stable Colorectal Carcinoma,R176,Disease_Mapped_To_Gene,C18363,BRAF Gene,role,out
C142868,Advanced Microsatellite Stable Colorectal Carcinoma,R176,Disease_Mapped_To_Gene,C25785,KRAS Gene,role,out
C142868,Advanced Microsatellite Stable Colorectal Carcinoma,R176,Disease_Mapped_To_Gene,C17359,TP53 Gene,role,out
C142868,Advanced Microsatellite Stable Colorectal Carcinoma,R89,Disease_May_Have_Molecular_Abnormality,C40430,BRAF Gene Mutation,role,out
C142868,Advanced Microsatellite Stable Colorectal Carcinoma,R89,Disease_May_Have_Molecular_Abnormality,C36683,Inactivating APC Gene Mutation,role,out
C142868,Advanced Microsatellite Stable Colorectal Carcinoma,R89,Disease_May_Have_Molecular_Abnormality,C36665,KRAS Gene Amplification,role,out
C142868,Advanced Microsatellite Stable Colorectal Carcinoma,R89,Disease_May_Have_Molecular_Abnormality,C43597,MYC Gene Mutation,role,out
C142868,Advanced Microsatellite Stable Colorectal Carcinoma,R89,Disease_May_Have_Molecular_Abnormality,C36329,TP53 Gene Inactivation,role,out
C175363,Advanced Rectal Adenocarcinoma,A8,Concept_In_Subset,C118168,CTRP Disease Terminology,association,out
C175363,Advanced Rectal Adenocarcinoma,A8,Concept_In_Subset,C116977,CTRP Terminology,association,out
C175363,Advanced Rectal Adenocarcinoma,R139,Disease_Excludes_Abnormal_Cell,C36771,Malignant Squamous Cell,role,out
C175363,Advanced Rectal Adenocarcinoma,R139,Disease_Excludes_Abnormal_Cell,C37153,Malignant Stromal Cell,role,out
C175363,Advanced Rectal Adenocarcinoma,R139,Disease_Excludes_Abnormal_Cell,C36937,Neoplastic Smooth Muscle Cell,role,out
C175363,Advanced Rectal Adenocarcinoma,R139,Disease_Excludes_Abnormal_Cell,C36760,Neoplastic Squamous Cell,role,out
C175363,Advanced Rectal Adenocarcinoma,R142,Disease_Excludes_Finding,C36122,Benign Cellular Infiltrate,role,out
C175363,Advanced Rectal Adenocarcinoma,R142,Disease_Excludes_Finding,C155862,Intermediate Grade Neuroendocrine Lesion,role,out
C175363,Advanced Rectal Adenocarcinoma,R142,Disease_Excludes_Finding,C36162,Localized Disease,role,out
C175363,Advanced Rectal Adenocarcinoma,R142,Disease_Excludes_Finding,C155864,Low Grade Neuroendocrine Lesion,role,out
C175363,Advanced Rectal Adenocarcinoma,R142,Disease_Excludes_Finding,C62273,Mixed Neoplastic Glandular and Squamous Cell Population,role,out
C175363,Advanced Rectal Adenocarcinoma,R142,Disease_Excludes_Finding,C155861,Well Differentiated Neuroendocrine Lesion,role,out
C175363,Advanced Rectal Adenocarcinoma,R105,Disease_Has_Abnormal_Cell,C36773,Adenocarcinoma Cell,role,out
C175363,Advanced Rectal Adenocarcinoma,R105,Disease_Has_Abnormal_Cell,C12917,Malignant Cell,role,out
