source,source_label,relation_code,relation_type,relation_label_cn,target,target_label,relation_group,direction,research_tier
C215162,FOLFOX-Encorafenib/Panitumumab Regimen,R172,Regimen_Has_Accepted_Use_For_Disease,治疗方案适应疾病,C2955,Colorectal Carcinoma,role,in,biomedical
C136247,FOLFOX-Panitumumab Regimen,R172,Regimen_Has_Accepted_Use_For_Disease,治疗方案适应疾病,C2955,Colorectal Carcinoma,role,in,biomedical
C136252,FOLFOXIRI Regimen,R172,Regimen_Has_Accepted_Use_For_Disease,治疗方案适应疾病,C2955,Colorectal Carcinoma,role,in,biomedical
C136253,FOLFOXIRI-Bevacizumab Regimen,R172,Regimen_Has_Accepted_Use_For_Disease,治疗方案适应疾病,C2955,Colorectal Carcinoma,role,in,biomedical
C161591,FOLFOXIRI-Cetuximab Regimen,R172,Regimen_Has_Accepted_Use_For_Disease,治疗方案适应疾病,C2955,Colorectal Carcinoma,role,in,biomedical
C161590,FOLFOXIRI-Panitumumab Regimen,R172,Regimen_Has_Accepted_Use_For_Disease,治疗方案适应疾病,C2955,Colorectal Carcinoma,role,in,biomedical
C63388,FU-LV Regimen,R172,Regimen_Has_Accepted_Use_For_Disease,治疗方案适应疾病,C2955,Colorectal Carcinoma,role,in,biomedical
C63610,FU-LV-Bevacizumab Regimen,R172,Regimen_Has_Accepted_Use_For_Disease,治疗方案适应疾病,C2955,Colorectal Carcinoma,role,in,biomedical
C156240,FUOX Regimen,R172,Regimen_Has_Accepted_Use_For_Disease,治疗方案适应疾病,C2955,Colorectal Carcinoma,role,in,biomedical
C3339,Familial Adenomatous Polyposis,R126,Disease_Has_Associated_Disease,相关疾病,C2955,Colorectal Carcinoma,role,in,biomedical
C178243,Family Cancer History Relative Primary Diagnosis Question,A31,Has_GDC_Value,Has_GDC_Value,C2955,Colorectal Carcinoma,association,in,metadata
C178243,Family Cancer History Relative Primary Diagnosis Question,A31,Has_GDC_Value,Has_GDC_Value,C9382,Rectal Carcinoma,association,in,metadata
C136256,Fluorouracil Infusional/Leucovorin Regimen,R172,Regimen_Has_Accepted_Use_For_Disease,治疗方案适应疾病,C2955,Colorectal Carcinoma,role,in,biomedical
C6728,Gardner Syndrome,R126,Disease_Has_Associated_Disease,相关疾病,C2955,Colorectal Carcinoma,role,in,biomedical
C201135,Goblet Cell Adenocarcinoma,is_parent_of,is_parent_of,父类-子类,C213111,Colorectal Goblet Cell Adenocarcinoma,hierarchy,parent_to_child,tree
C66950,Hepatoid Adenocarcinoma,is_parent_of,is_parent_of,父类-子类,C213479,Colorectal Hepatoid Adenocarcinoma,hierarchy,parent_to_child,tree
C164228,Hereditary Colon Carcinoma,A8,Concept_In_Subset,Concept_In_Subset,C118168,CTRP Disease Terminology,association,out,metadata
C164228,Hereditary Colon Carcinoma,A8,Concept_In_Subset,Concept_In_Subset,C116977,CTRP Terminology,association,out,metadata
C164228,Hereditary Colon Carcinoma,R139,Disease_Excludes_Abnormal_Cell,Disease_Excludes_Abnormal_Cell,C37153,Malignant Stromal Cell,role,out,constraint
C164228,Hereditary Colon Carcinoma,R139,Disease_Excludes_Abnormal_Cell,Disease_Excludes_Abnormal_Cell,C36937,Neoplastic Smooth Muscle Cell,role,out,constraint
C164228,Hereditary Colon Carcinoma,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C36122,Benign Cellular Infiltrate,role,out,constraint
C164228,Hereditary Colon Carcinoma,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C155862,Intermediate Grade Neuroendocrine Lesion,role,out,constraint
C164228,Hereditary Colon Carcinoma,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C155864,Low Grade Neuroendocrine Lesion,role,out,constraint
C164228,Hereditary Colon Carcinoma,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C155861,Well Differentiated Neuroendocrine Lesion,role,out,constraint
C164228,Hereditary Colon Carcinoma,R105,Disease_Has_Abnormal_Cell,异常细胞,C12917,Malignant Cell,role,out,biomedical
C164228,Hereditary Colon Carcinoma,R105,Disease_Has_Abnormal_Cell,异常细胞,C36779,Malignant Epithelial Cell,role,out,biomedical
C164228,Hereditary Colon Carcinoma,R105,Disease_Has_Abnormal_Cell,异常细胞,C12922,Neoplastic Cell,role,out,biomedical
C164228,Hereditary Colon Carcinoma,R105,Disease_Has_Abnormal_Cell,异常细胞,C36753,Neoplastic Epithelial Cell,role,out,biomedical
C164228,Hereditary Colon Carcinoma,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C12382,Colon,role,out,biomedical
C164228,Hereditary Colon Carcinoma,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C54189,Colorectal Region,role,out,biomedical
C164228,Hereditary Colon Carcinoma,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C12378,Digestive System,role,out,biomedical
C164228,Hereditary Colon Carcinoma,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C12736,Intestine,role,out,biomedical
C164228,Hereditary Colon Carcinoma,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C12379,Large Intestine,role,out,biomedical
C164228,Hereditary Colon Carcinoma,R108,Disease_Has_Finding,伴随 finding,C54172,Carcinomatous Component Present,role,out,biomedical
C164228,Hereditary Colon Carcinoma,R108,Disease_Has_Finding,伴随 finding,C53596,Epithelial Component Present,role,out,biomedical
C164228,Hereditary Colon Carcinoma,R108,Disease_Has_Finding,伴随 finding,C54062,Hereditary Lesion,role,out,biomedical
C164228,Hereditary Colon Carcinoma,R108,Disease_Has_Finding,伴随 finding,C36115,Malignant Cellular Infiltrate,role,out,biomedical
C164228,Hereditary Colon Carcinoma,R104,Disease_Has_Normal_Cell_Origin,正常细胞来源,C12578,Epithelial Cell,role,out,biomedical
C164228,Hereditary Colon Carcinoma,R103,Disease_Has_Normal_Tissue_Origin,正常组织来源,C45714,Epithelial Tissue,role,out,biomedical
C164228,Hereditary Colon Carcinoma,R103,Disease_Has_Normal_Tissue_Origin,正常组织来源,C32926,Large Intestinal Mucosa,role,out,biomedical
C164228,Hereditary Colon Carcinoma,R101,Disease_Has_Primary_Anatomic_Site,原发解剖部位,C12382,Colon,role,out,biomedical
C164228,Hereditary Colon Carcinoma,R101,Disease_Has_Primary_Anatomic_Site,原发解剖部位,C54189,Colorectal Region,role,out,biomedical
C164228,Hereditary Colon Carcinoma,R101,Disease_Has_Primary_Anatomic_Site,原发解剖部位,C12378,Digestive System,role,out,biomedical
C164228,Hereditary Colon Carcinoma,R176,Disease_Mapped_To_Gene,疾病-基因映射,C17567,APC Gene,role,out,biomedical
C164228,Hereditary Colon Carcinoma,R176,Disease_Mapped_To_Gene,疾病-基因映射,C18363,BRAF Gene,role,out,biomedical
C164228,Hereditary Colon Carcinoma,R176,Disease_Mapped_To_Gene,疾病-基因映射,C25785,KRAS Gene,role,out,biomedical
C164228,Hereditary Colon Carcinoma,R176,Disease_Mapped_To_Gene,疾病-基因映射,C17359,TP53 Gene,role,out,biomedical
C164228,Hereditary Colon Carcinoma,R116,Disease_May_Have_Associated_Disease,可相关疾病,C3339,Familial Adenomatous Polyposis,role,out,biomedical
C164228,Hereditary Colon Carcinoma,R116,Disease_May_Have_Associated_Disease,可相关疾病,C8494,Lynch Syndrome,role,out,biomedical
C164228,Hereditary Colon Carcinoma,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C40430,BRAF Gene Mutation,role,out,biomedical
C164228,Hereditary Colon Carcinoma,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C36683,Inactivating APC Gene Mutation,role,out,biomedical
C164228,Hereditary Colon Carcinoma,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C36665,KRAS Gene Amplification,role,out,biomedical
C164228,Hereditary Colon Carcinoma,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C43597,MYC Gene Mutation,role,out,biomedical
C164228,Hereditary Colon Carcinoma,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C36329,TP53 Gene Inactivation,role,out,biomedical
C165470,Hereditary Colorectal Cancer Syndrome,R126,Disease_Has_Associated_Disease,相关疾病,C2955,Colorectal Carcinoma,role,in,biomedical
C120084,Hereditary Colorectal Cancer Type X,R126,Disease_Has_Associated_Disease,相关疾病,C2955,Colorectal Carcinoma,role,in,biomedical
C9479,Hereditary Malignant Neoplasm,is_parent_of,is_parent_of,父类-子类,C164228,Hereditary Colon Carcinoma,hierarchy,parent_to_child,tree
C220637,Hereditary Mixed Polyposis Syndrome,R116,Disease_May_Have_Associated_Disease,可相关疾病,C5105,Colorectal Adenocarcinoma,role,in,biomedical
C120083,Hereditary Nonpolyposis Colorectal Cancer Syndrome,R126,Disease_Has_Associated_Disease,相关疾病,C2955,Colorectal Carcinoma,role,in,biomedical
C176985,Histology ICD-O Morphology Code,A31,Has_GDC_Value,Has_GDC_Value,C96485,Colorectal Serrated Adenocarcinoma,association,in,metadata
C162256,Hypermutated Colorectal Carcinoma,A8,Concept_In_Subset,Concept_In_Subset,C118168,CTRP Disease Terminology,association,out,metadata
C162256,Hypermutated Colorectal Carcinoma,A8,Concept_In_Subset,Concept_In_Subset,C116977,CTRP Terminology,association,out,metadata
C162256,Hypermutated Colorectal Carcinoma,R139,Disease_Excludes_Abnormal_Cell,Disease_Excludes_Abnormal_Cell,C37153,Malignant Stromal Cell,role,out,constraint
C162256,Hypermutated Colorectal Carcinoma,R139,Disease_Excludes_Abnormal_Cell,Disease_Excludes_Abnormal_Cell,C36937,Neoplastic Smooth Muscle Cell,role,out,constraint
C162256,Hypermutated Colorectal Carcinoma,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C36122,Benign Cellular Infiltrate,role,out,constraint
C162256,Hypermutated Colorectal Carcinoma,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C155862,Intermediate Grade Neuroendocrine Lesion,role,out,constraint
C162256,Hypermutated Colorectal Carcinoma,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C155864,Low Grade Neuroendocrine Lesion,role,out,constraint
C162256,Hypermutated Colorectal Carcinoma,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C155861,Well Differentiated Neuroendocrine Lesion,role,out,constraint
C162256,Hypermutated Colorectal Carcinoma,R105,Disease_Has_Abnormal_Cell,异常细胞,C12917,Malignant Cell,role,out,biomedical
C162256,Hypermutated Colorectal Carcinoma,R105,Disease_Has_Abnormal_Cell,异常细胞,C36779,Malignant Epithelial Cell,role,out,biomedical
C162256,Hypermutated Colorectal Carcinoma,R105,Disease_Has_Abnormal_Cell,异常细胞,C12922,Neoplastic Cell,role,out,biomedical
C162256,Hypermutated Colorectal Carcinoma,R105,Disease_Has_Abnormal_Cell,异常细胞,C36753,Neoplastic Epithelial Cell,role,out,biomedical
C162256,Hypermutated Colorectal Carcinoma,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C54189,Colorectal Region,role,out,biomedical
C162256,Hypermutated Colorectal Carcinoma,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C12378,Digestive System,role,out,biomedical
C162256,Hypermutated Colorectal Carcinoma,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C12736,Intestine,role,out,biomedical
C162256,Hypermutated Colorectal Carcinoma,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C12379,Large Intestine,role,out,biomedical
C162256,Hypermutated Colorectal Carcinoma,R108,Disease_Has_Finding,伴随 finding,C54172,Carcinomatous Component Present,role,out,biomedical
C162256,Hypermutated Colorectal Carcinoma,R108,Disease_Has_Finding,伴随 finding,C53596,Epithelial Component Present,role,out,biomedical
C162256,Hypermutated Colorectal Carcinoma,R108,Disease_Has_Finding,伴随 finding,C162258,Hypermutated Sample,role,out,biomedical
C162256,Hypermutated Colorectal Carcinoma,R108,Disease_Has_Finding,伴随 finding,C36115,Malignant Cellular Infiltrate,role,out,biomedical
C162256,Hypermutated Colorectal Carcinoma,R104,Disease_Has_Normal_Cell_Origin,正常细胞来源,C12578,Epithelial Cell,role,out,biomedical
C162256,Hypermutated Colorectal Carcinoma,R103,Disease_Has_Normal_Tissue_Origin,正常组织来源,C45714,Epithelial Tissue,role,out,biomedical
C162256,Hypermutated Colorectal Carcinoma,R103,Disease_Has_Normal_Tissue_Origin,正常组织来源,C32926,Large Intestinal Mucosa,role,out,biomedical
C162256,Hypermutated Colorectal Carcinoma,R101,Disease_Has_Primary_Anatomic_Site,原发解剖部位,C54189,Colorectal Region,role,out,biomedical
C162256,Hypermutated Colorectal Carcinoma,R101,Disease_Has_Primary_Anatomic_Site,原发解剖部位,C12378,Digestive System,role,out,biomedical
C162256,Hypermutated Colorectal Carcinoma,R176,Disease_Mapped_To_Gene,疾病-基因映射,C17567,APC Gene,role,out,biomedical
C162256,Hypermutated Colorectal Carcinoma,R176,Disease_Mapped_To_Gene,疾病-基因映射,C18363,BRAF Gene,role,out,biomedical
C162256,Hypermutated Colorectal Carcinoma,R176,Disease_Mapped_To_Gene,疾病-基因映射,C25785,KRAS Gene,role,out,biomedical
C162256,Hypermutated Colorectal Carcinoma,R176,Disease_Mapped_To_Gene,疾病-基因映射,C17359,TP53 Gene,role,out,biomedical
C162256,Hypermutated Colorectal Carcinoma,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C40430,BRAF Gene Mutation,role,out,biomedical
C162256,Hypermutated Colorectal Carcinoma,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C36683,Inactivating APC Gene Mutation,role,out,biomedical
C162256,Hypermutated Colorectal Carcinoma,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C36665,KRAS Gene Amplification,role,out,biomedical
C162256,Hypermutated Colorectal Carcinoma,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C43597,MYC Gene Mutation,role,out,biomedical
C162256,Hypermutated Colorectal Carcinoma,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C133706,Mismatch Repair Gene Mutation,role,out,biomedical
C162256,Hypermutated Colorectal Carcinoma,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C131798,POLD1 Gene Mutation,role,out,biomedical
C162256,Hypermutated Colorectal Carcinoma,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C131797,POLE Gene Mutation,role,out,biomedical
C162256,Hypermutated Colorectal Carcinoma,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C36329,TP53 Gene Inactivation,role,out,biomedical
C177621,ICD-O-3 Morphology Term Diagnosis Question,A31,Has_GDC_Value,Has_GDC_Value,C96485,Colorectal Serrated Adenocarcinoma,association,in,metadata
C63594,IFL Regimen,R172,Regimen_Has_Accepted_Use_For_Disease,治疗方案适应疾病,C2955,Colorectal Carcinoma,role,in,biomedical
C63607,IFL-Bevacizumab Regimen,R172,Regimen_Has_Accepted_Use_For_Disease,治疗方案适应疾病,C2955,Colorectal Carcinoma,role,in,biomedical
C63717,IFL-Douillard Regimen,R172,Regimen_Has_Accepted_Use_For_Disease,治疗方案适应疾病,C2955,Colorectal Carcinoma,role,in,biomedical
C64191,IFL-FOLFIRI Regimen,R172,Regimen_Has_Accepted_Use_For_Disease,治疗方案适应疾病,C2955,Colorectal Carcinoma,role,in,biomedical
C77205,ING2 Gene,R38,Gene_Associated_With_Disease,基因相关疾病,C4910,Colon Carcinoma,role,in,biomedical
C77206,ING2 wt Allele,R38,Gene_Associated_With_Disease,基因相关疾病,C4910,Colon Carcinoma,role,in,biomedical
C153483,IROX-Bevacizumab Regimen,R172,Regimen_Has_Accepted_Use_For_Disease,治疗方案适应疾病,C2955,Colorectal Carcinoma,role,in,biomedical
C172700,Inflammatory Bowel Disease-Associated Colorectal Adenocarcinoma,R139,Disease_Excludes_Abnormal_Cell,Disease_Excludes_Abnormal_Cell,C36771,Malignant Squamous Cell,role,out,constraint
C172700,Inflammatory Bowel Disease-Associated Colorectal Adenocarcinoma,R139,Disease_Excludes_Abnormal_Cell,Disease_Excludes_Abnormal_Cell,C37153,Malignant Stromal Cell,role,out,constraint
C172700,Inflammatory Bowel Disease-Associated Colorectal Adenocarcinoma,R139,Disease_Excludes_Abnormal_Cell,Disease_Excludes_Abnormal_Cell,C36937,Neoplastic Smooth Muscle Cell,role,out,constraint
C172700,Inflammatory Bowel Disease-Associated Colorectal Adenocarcinoma,R139,Disease_Excludes_Abnormal_Cell,Disease_Excludes_Abnormal_Cell,C36760,Neoplastic Squamous Cell,role,out,constraint
C172700,Inflammatory Bowel Disease-Associated Colorectal Adenocarcinoma,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C36122,Benign Cellular Infiltrate,role,out,constraint
C172700,Inflammatory Bowel Disease-Associated Colorectal Adenocarcinoma,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C155862,Intermediate Grade Neuroendocrine Lesion,role,out,constraint
C172700,Inflammatory Bowel Disease-Associated Colorectal Adenocarcinoma,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C155864,Low Grade Neuroendocrine Lesion,role,out,constraint
C172700,Inflammatory Bowel Disease-Associated Colorectal Adenocarcinoma,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C62273,Mixed Neoplastic Glandular and Squamous Cell Population,role,out,constraint
C172700,Inflammatory Bowel Disease-Associated Colorectal Adenocarcinoma,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C155861,Well Differentiated Neuroendocrine Lesion,role,out,constraint
C172700,Inflammatory Bowel Disease-Associated Colorectal Adenocarcinoma,R105,Disease_Has_Abnormal_Cell,异常细胞,C36773,Adenocarcinoma Cell,role,out,biomedical
C172700,Inflammatory Bowel Disease-Associated Colorectal Adenocarcinoma,R105,Disease_Has_Abnormal_Cell,异常细胞,C12917,Malignant Cell,role,out,biomedical
C172700,Inflammatory Bowel Disease-Associated Colorectal Adenocarcinoma,R105,Disease_Has_Abnormal_Cell,异常细胞,C36779,Malignant Epithelial Cell,role,out,biomedical
C172700,Inflammatory Bowel Disease-Associated Colorectal Adenocarcinoma,R105,Disease_Has_Abnormal_Cell,异常细胞,C12922,Neoplastic Cell,role,out,biomedical
C172700,Inflammatory Bowel Disease-Associated Colorectal Adenocarcinoma,R105,Disease_Has_Abnormal_Cell,异常细胞,C36753,Neoplastic Epithelial Cell,role,out,biomedical
C172700,Inflammatory Bowel Disease-Associated Colorectal Adenocarcinoma,R105,Disease_Has_Abnormal_Cell,异常细胞,C36763,Neoplastic Glandular Cell,role,out,biomedical
C172700,Inflammatory Bowel Disease-Associated Colorectal Adenocarcinoma,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C54189,Colorectal Region,role,out,biomedical
C172700,Inflammatory Bowel Disease-Associated Colorectal Adenocarcinoma,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C12378,Digestive System,role,out,biomedical
C172700,Inflammatory Bowel Disease-Associated Colorectal Adenocarcinoma,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C12736,Intestine,role,out,biomedical
C172700,Inflammatory Bowel Disease-Associated Colorectal Adenocarcinoma,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C12379,Large Intestine,role,out,biomedical
C172700,Inflammatory Bowel Disease-Associated Colorectal Adenocarcinoma,R126,Disease_Has_Associated_Disease,相关疾病,C3138,Inflammatory Bowel Disease,role,out,biomedical
